Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
,16.00.00,,985.0,-200.0,,903.0,90.0,1059.0,86.0,1437.0,712.0,,,,
,17.00.00,,1026.0,-200.0,,920.0,104.0,1037.0,97.0,1455.0,746.0,,,,
,18.00.00,,1125.0,-200.0,,1016.0,148.0,910.0,117.0,1564.0,991.0,,,,
,19.00.00,,1159.0,-200.0,,1054.0,158.0,878.0,120.0,1603.0,1046.0,,,,
,20.00.00,,1284.0,-200.0,,1149.0,234.0,780.0,149.0,1725.0,1304.0,,,,
,21.00.00,,1101.0,-200.0,,986.0,163.0,852.0,124.0,1574.0,1100.0,,,,
,22.00.00,,1101.0,-200.0,,972.0,95.0,879.0,97.0,1552.0,1001.0,,,,
,23.00.00,,1183.0,-200.0,,1049.0,146.0,762.0,112.0,1594.0,1290.0,,,,
,00.00.00,,1132.0,-200.0,,996.0,102.0,822.0,95.0,1564.0,1205.0,,,,
,01.00.00,,998.0,-200.0,,859.0,90.0,919.0,88.0,1450.0,1045.0,,,,
,02.00.00,,911.0,-200.0,,743.0,41.0,1052.0,54.0,1370.0,739.0,,,,
,03.00.00,,875.0,-200.0,,721.0,-200.0,1083.0,-200.0,1328.0,683.0,,,,
,04.00.00,-200.0,808.0,-200.0,,630.0,30.0,1234.0,43.0,1256.0,573.0,,,,
,05.00.00,,792.0,-200.0,,599.0,32.0,1262.0,45.0,1235.0,564.0,,,,
,06.00.00,,822.0,-200.0,,581.0,34.0,1326.0,47.0,1256.0,602.0,,,,
,07.00.00,,918.0,-200.0,,721.0,57.0,1069.0,58.0,1353.0,785.0,,,,
,08.00.00,,975.0,-200.0,,774.0,73.0,1001.0,69.0,1393.0,878.0,,,,
,09.00.00,,1047.0,-200.0,,908.0,119.0,913.0,89.0,1458.0,981.0,,,,
,10.00.00,2.0,1053.0,-200.0,,970.0,138.0,930.0,105.0,1473.0,991.0,,,,
,11.00.00,,1017.0,-200.0,,897.0,96.0,1013.0,92.0,1400.0,780.0,,,,
,12.00.00,,1021.0,-200.0,,889.0,80.0,1022.0,82.0,1405.0,684.0,,,,
,13.00.00,,941.0,-200.0,,753.0,45.0,1173.0,56.0,1311.0,468.0,,,,
,14.00.00,,991.0,-200.0,,776.0,45.0,1122.0,60.0,1375.0,468.0,,,,
,15.00.00,,1117.0,-200.0,,862.0,54.0,995.0,64.0,1476.0,530.0,,,,
,16.00.00,,1217.0,-200.0,,947.0,66.0,887.0,85.0,1566.0,648.0,,,,
,17.00.00,,1248.0,-200.0,,982.0,95.0,880.0,107.0,1617.0,746.0,,,,
,18.00.00,,1242.0,-200.0,,973.0,99.0,856.0,106.0,1632.0,819.0,,,,
,19.00.00,,1403.0,-200.0,,1151.0,147.0,747.0,125.0,1820.0,1125.0,,,,
,20.00.00,,1238.0,-200.0,,999.0,129.0,833.0,118.0,1648.0,1013.0,,,,
,21.00.00,,1093.0,-200.0,,858.0,96.0,975.0,95.0,1495.0,816.0,,,,
,22.00.00,,1034.0,-200.0,,805.0,92.0,1030.0,97.0,1416.0,750.0,,,,
,23.00.00,,934.0,-200.0,,795.0,88.0,1098.0,93.0,1328.0,673.0,,,,
,00.00.00,,913.0,-200.0,,785.0,89.0,1110.0,85.0,1273.0,692.0,,,,
,01.00.00,,835.0,-200.0,,691.0,52.0,1265.0,67.0,1182.0,517.0,,,,
,02.00.00,,773.0,-200.0,,568.0,25.0,1474.0,37.0,1113.0,392.0,,,,
,03.00.00,,771.0,-200.0,,533.0,-200.0,1566.0,-200.0,1110.0,360.0,,,,
,04.00.00,-200.0,805.0,-200.0,,534.0,28.0,1454.0,40.0,1112.0,409.0,,,,
,05.00.00,,930.0,-200.0,,684.0,65.0,1059.0,75.0,1220.0,779.0,,,,
,06.00.00,,1009.0,-200.0,,859.0,132.0,944.0,102.0,1420.0,1016.0,,,,
,07.00.00,,1196.0,-200.0,,1131.0,216.0,775.0,113.0,1675.0,1243.0,,,,
,08.00.00,2.0,1010.0,-200.0,,937.0,180.0,945.0,142.0,1444.0,949.0,,,,
,09.00.00,,990.0,-200.0,,924.0,140.0,974.0,90.0,1404.0,861.0,,,,
,10.00.00,,988.0,-200.0,,918.0,141.0,1007.0,94.0,1393.0,850.0,,,,
,11.00.00,,979.0,-200.0,,910.0,123.0,1028.0,92.0,1396.0,788.0,,,,
,12.00.00,,1029.0,-200.0,,983.0,129.0,950.0,97.0,1470.0,879.0,,,,
,13.00.00,,984.0,-200.0,,945.0,115.0,990.0,88.0,1423.0,747.0,,,,
,14.00.00,,985.0,-200.0,,919.0,104.0,1028.0,86.0,1387.0,700.0,,,,
,15.00.00,,981.0,-200.0,,886.0,129.0,1054.0,99.0,1363.0,695.0,,,,
,16.00.00,,1020.0,-200.0,,941.0,138.0,1016.0,95.0,1425.0,756.0,,,,
,17.00.00,,1106.0,-200.0,,1097.0,135.0,902.0,105.0,1552.0,941.0,,,,
,18.00.00,,1153.0,-200.0,,1168.0,163.0,842.0,121.0,1644.0,1021.0,,,,
,19.00.00,,1215.0,-200.0,,1234.0,180.0,796.0,125.0,1735.0,1167.0,,,,
,20.00.00,3.0,1094.0,-200.0,,1072.0,170.0,888.0,122.0,1545.0,1105.0,,,,
,21.00.00,,944.0,-200.0,,832.0,72.0,1072.0,81.0,1350.0,712.0,,,,
,22.00.00,,964.0,-200.0,,861.0,69.0,1014.0,73.0,1398.0,735.0,,,,
,23.00.00,,1003.0,-200.0,,872.0,79.0,988.0,80.0,1439.0,851.0,,,,
,00.00.00,1.0,914.0,-200.0,,774.0,53.0,1091.0,65.0,1323.0,706.0,,,,
,01.00.00,,839.0,-200.0,,609.0,36.0,1276.0,59.0,1286.0,643.0,,,,
,02.00.00,,830.0,-200.0,,582.0,30.0,1310.0,50.0,1264.0,608.0,,,,
,03.00.00,,812.0,-200.0,,521.0,-200.0,1413.0,-200.0,1233.0,469.0,,,,
,04.00.00,-200.0,832.0,-200.0,,547.0,15.0,1320.0,23.0,1254.0,469.0,,,,
,05.00.00,,903.0,-200.0,,656.0,38.0,1155.0,37.0,1361.0,618.0,,,,
,06.00.00,,1022.0,-200.0,,825.0,68.0,931.0,54.0,1487.0,931.0,,,,
,07.00.00,,1378.0,-200.0,,1277.0,192.0,628.0,94.0,1970.0,1519.0,,,,
,08.00.00,,1745.0,-200.0,,1748.0,346.0,484.0,139.0,2605.0,2054.0,,,,
,09.00.00,,1326.0,-200.0,,1137.0,225.0,719.0,115.0,1760.0,1550.0,,,,
,10.00.00,,1215.0,-200.0,,1062.0,199.0,794.0,119.0,1650.0,1381.0,,,,
,11.00.00,,1138.0,-200.0,,1015.0,140.0,854.0,103.0,1604.0,1115.0,,,,
,12.00.00,,1244.0,-200.0,,1162.0,162.0,765.0,123.0,1735.0,1189.0,,,,
,13.00.00,,1261.0,-200.0,,1210.0,173.0,736.0,126.0,1769.0,1200.0,,,,
,14.00.00,2.0,1182.0,-200.0,,1066.0,121.0,818.0,106.0,1663.0,965.0,,,,
,15.00.00,,1208.0,-200.0,,1111.0,133.0,783.0,127.0,1653.0,1018.0,,,,
,16.00.00,,1158.0,-200.0,,981.0,96.0,862.0,105.0,1573.0,775.0,,,,
,17.00.00,3.0,1346.0,-200.0,,1278.0,141.0,701.0,130.0,1873.0,1193.0,,,,
,18.00.00,,1443.0,-200.0,,1371.0,221.0,664.0,160.0,1988.0,1425.0,,,,
,19.00.00,,1440.0,-200.0,,1443.0,232.0,635.0,162.0,2068.0,1594.0,,,,
,20.00.00,,1232.0,-200.0,,1173.0,174.0,751.0,135.0,1750.0,1284.0,,,,
,21.00.00,,1159.0,-200.0,,1061.0,138.0,812.0,122.0,1648.0,1174.0,,,,
,22.00.00,,1081.0,-200.0,,929.0,65.0,910.0,75.0,1518.0,937.0,,,,
,23.00.00,,1083.0,-200.0,,911.0,107.0,883.0,96.0,1507.0,985.0,,,,
,00.00.00,,1069.0,-200.0,,887.0,70.0,859.0,84.0,1542.0,1041.0,,,,
,01.00.00,,940.0,-200.0,,724.0,44.0,1012.0,68.0,1407.0,867.0,,,,
,02.00.00,,901.0,-200.0,,653.0,41.0,1094.0,65.0,1367.0,822.0,,,,
,03.00.00,,848.0,-200.0,,571.0,-200.0,1224.0,-200.0,1297.0,624.0,,,,
,04.00.00,-200.0,846.0,-200.0,,598.0,33.0,1211.0,52.0,1332.0,669.0,,,,
,05.00.00,,848.0,-200.0,,598.0,32.0,1219.0,46.0,1318.0,628.0,,,,
,06.00.00,,980.0,-200.0,,800.0,46.0,983.0,54.0,1462.0,810.0,,,,
,07.00.00,,1408.0,-200.0,,1321.0,173.0,618.0,94.0,2044.0,1495.0,,,,
,08.00.00,,1716.0,-200.0,,1701.0,320.0,490.0,155.0,2545.0,2018.0,,,,
,09.00.00,,1475.0,-200.0,,1351.0,294.0,625.0,165.0,2006.0,1696.0,,,,
,10.00.00,,1262.0,-200.0,,1096.0,182.0,772.0,134.0,1711.0,1340.0,,,,
,11.00.00,,1156.0,-200.0,,1034.0,154.0,813.0,122.0,1640.0,1123.0,,,,
,12.00.00,2.0,1192.0,-200.0,,1097.0,118.0,796.0,113.0,1688.0,971.0,,,,
,13.00.00,,1233.0,-200.0,,1154.0,116.0,746.0,115.0,1740.0,1000.0,,,,
,14.00.00,,1208.0,-200.0,,1083.0,121.0,792.0,118.0,1702.0,891.0,,,,
,15.00.00,,1215.0,-200.0,,1116.0,116.0,784.0,125.0,1715.0,852.0,,,,
,16.00.00,,1251.0,-200.0,,1165.0,144.0,747.0,135.0,1774.0,975.0,,,,
,17.00.00,,1358.0,-200.0,,1278.0,176.0,689.0,149.0,1899.0,1192.0,,,,
,18.00.00,,1379.0,-200.0,,1349.0,214.0,645.0,162.0,1961.0,1373.0,,,,
,19.00.00,,1379.0,-200.0,,1326.0,191.0,659.0,151.0,1961.0,1307.0,,,,
,20.00.00,,1373.0,-200.0,,1252.0,205.0,670.0,154.0,1889.0,1325.0,,,,
,21.00.00,2.0,1197.0,-200.0,,950.0,110.0,823.0,118.0,1592.0,918.0,,,,
,22.00.00,,1238.0,-200.0,,940.0,95.0,815.0,103.0,1622.0,877.0,,,,
,23.00.00,2.0,1255.0,-200.0,,963.0,126.0,781.0,122.0,1665.0,1024.0,,,,
,00.00.00,,1164.0,-200.0,,908.0,90.0,821.0,102.0,1574.0,1019.0,,,,
,01.00.00,,1046.0,-200.0,,803.0,48.0,900.0,73.0,1490.0,823.0,,,,
,02.00.00,,956.0,-200.0,,661.0,38.0,1043.0,59.0,1398.0,701.0,,,,
,03.00.00,,885.0,-200.0,,565.0,-200.0,1217.0,-200.0,1329.0,542.0,,,,
,04.00.00,-200.0,877.0,-200.0,,549.0,14.0,1265.0,26.0,1317.0,463.0,,,,
,05.00.00,,925.0,-200.0,,609.0,26.0,1168.0,35.0,1363.0,533.0,,,,
,06.00.00,,1086.0,-200.0,,837.0,83.0,885.0,68.0,1553.0,906.0,,,,
,07.00.00,,1490.0,-200.0,,1286.0,188.0,593.0,97.0,2053.0,1447.0,,,,
,08.00.00,,1763.0,-200.0,,1617.0,253.0,489.0,146.0,2503.0,1835.0,,,,
,09.00.00,4.0,1462.0,-200.0,,1242.0,149.0,637.0,83.0,1961.0,1552.0,,,,
,10.00.00,,1232.0,-200.0,,1062.0,155.0,787.0,117.0,1707.0,1092.0,,,,
,11.00.00,,1239.0,-200.0,,1067.0,146.0,779.0,117.0,1702.0,1071.0,,,,
,12.00.00,2.0,1218.0,-200.0,,1051.0,121.0,796.0,108.0,1689.0,881.0,,,,
,13.00.00,2.0,1235.0,-200.0,,1094.0,111.0,756.0,107.0,1729.0,907.0,,,,
,14.00.00,,1196.0,-200.0,,1061.0,116.0,791.0,120.0,1649.0,899.0,,,,
,15.00.00,,1288.0,-200.0,,1179.0,167.0,717.0,150.0,1799.0,1074.0,,,,
,16.00.00,,1248.0,-200.0,,1108.0,145.0,772.0,138.0,1701.0,969.0,,,,
,17.00.00,,1401.0,-200.0,,1342.0,192.0,663.0,148.0,1959.0,1267.0,,,,
,18.00.00,,1401.0,-200.0,,1396.0,231.0,645.0,168.0,2009.0,1402.0,,,,
,19.00.00,,1444.0,-200.0,,1354.0,248.0,655.0,172.0,1956.0,1437.0,,,,
,20.00.00,,1379.0,-200.0,,1312.0,267.0,683.0,179.0,1870.0,1382.0,,,,
,21.00.00,,1251.0,-200.0,,1097.0,181.0,771.0,143.0,1680.0,1280.0,,,,
,22.00.00,,1269.0,-200.0,,1077.0,163.0,773.0,137.0,1706.0,1250.0,,,,
,23.00.00,,1242.0,-200.0,,1060.0,141.0,745.0,117.0,1693.0,1359.0,,,,
,00.00.00,,1045.0,-200.0,,850.0,78.0,889.0,93.0,1506.0,1102.0,,,,
,01.00.00,,937.0,-200.0,,698.0,42.0,1039.0,64.0,1382.0,768.0,,,,
,02.00.00,,875.0,-200.0,,622.0,35.0,1167.0,58.0,1331.0,656.0,,,,
,03.00.00,,889.0,-200.0,,633.0,-200.0,1123.0,-200.0,1344.0,683.0,,,,
,04.00.00,-200.0,888.0,-200.0,,640.0,33.0,1089.0,47.0,1330.0,670.0,,,,
,05.00.00,,881.0,-200.0,,624.0,38.0,1135.0,47.0,1319.0,656.0,,,,
,06.00.00,,998.0,-200.0,,856.0,65.0,894.0,62.0,1488.0,926.0,,,,
,07.00.00,,1517.0,-200.0,,1460.0,296.0,551.0,113.0,2205.0,1677.0,,,,
,08.00.00,,1522.0,-200.0,,1509.0,303.0,543.0,126.0,2275.0,1828.0,,,,
,09.00.00,,1417.0,-200.0,,1303.0,244.0,635.0,139.0,1964.0,1752.0,,,,
,10.00.00,,1329.0,-200.0,,1214.0,216.0,700.0,148.0,1845.0,1581.0,,,,
,11.00.00,,1203.0,-200.0,,1023.0,137.0,825.0,117.0,1622.0,1132.0,,,,
,12.00.00,,1234.0,-200.0,,1037.0,120.0,788.0,106.0,1658.0,1037.0,,,,
,13.00.00,2.0,1286.0,-200.0,,1090.0,100.0,750.0,98.0,1719.0,1023.0,,,,
,14.00.00,,1298.0,-200.0,,1075.0,103.0,749.0,98.0,1690.0,1022.0,,,,
,15.00.00,2.0,1308.0,-200.0,,1084.0,123.0,757.0,110.0,1724.0,989.0,,,,
,16.00.00,,1276.0,-200.0,,1099.0,136.0,783.0,114.0,1680.0,925.0,,,,
,17.00.00,,1234.0,-200.0,,985.0,158.0,815.0,122.0,1572.0,795.0,,,,
,18.00.00,,1419.0,-200.0,,1300.0,216.0,670.0,155.0,1923.0,1263.0,,,,
,19.00.00,,1325.0,-200.0,,1273.0,211.0,716.0,145.0,1815.0,1184.0,,,,
,20.00.00,,1346.0,-200.0,,1224.0,202.0,715.0,146.0,1794.0,1272.0,,,,
,21.00.00,,1241.0,-200.0,,1110.0,147.0,772.0,130.0,1698.0,1177.0,,,,
,22.00.00,,1274.0,-200.0,,1094.0,160.0,771.0,126.0,1682.0,1231.0,,,,
,23.00.00,3.0,1321.0,-200.0,,1144.0,162.0,732.0,127.0,1745.0,1243.0,,,,
,00.00.00,,1424.0,-200.0,,1240.0,194.0,662.0,126.0,1841.0,1427.0,,,,
,01.00.00,,1357.0,-200.0,,1178.0,167.0,674.0,124.0,1782.0,1454.0,,,,
,02.00.00,,1123.0,-200.0,,966.0,91.0,770.0,93.0,1594.0,1183.0,,,,
,03.00.00,,1003.0,-200.0,,820.0,-200.0,902.0,-200.0,1455.0,908.0,,,,
,04.00.00,-200.0,951.0,-200.0,,713.0,42.0,994.0,58.0,1385.0,821.0,,,,
,05.00.00,,941.0,-200.0,,687.0,50.0,1024.0,59.0,1374.0,777.0,,,,
,06.00.00,,986.0,-200.0,,745.0,61.0,959.0,66.0,1426.0,888.0,,,,
,07.00.00,,1153.0,-200.0,,947.0,107.0,795.0,80.0,1643.0,1076.0,,,,
,08.00.00,,1323.0,-200.0,,1137.0,139.0,696.0,94.0,1846.0,1285.0,,,,
,09.00.00,,1315.0,-200.0,,1040.0,165.0,743.0,102.0,1740.0,1315.0,,,,
,10.00.00,,1303.0,-200.0,,1015.0,139.0,777.0,96.0,1731.0,1250.0,,,,
,11.00.00,,1238.0,-200.0,,1037.0,113.0,813.0,91.0,1698.0,978.0,,,,
,12.00.00,,1259.0,-200.0,,1080.0,138.0,772.0,104.0,1736.0,1072.0,,,,
,13.00.00,2.0,1246.0,-200.0,,1070.0,104.0,770.0,84.0,1747.0,1064.0,,,,
,14.00.00,,1154.0,-200.0,,912.0,78.0,872.0,76.0,1605.0,825.0,,,,
,15.00.00,,1237.0,-200.0,,997.0,97.0,800.0,87.0,1688.0,924.0,,,,
,16.00.00,,1315.0,-200.0,,1041.0,115.0,773.0,101.0,1767.0,966.0,,,,
,17.00.00,,1466.0,-200.0,,1174.0,152.0,680.0,115.0,1965.0,1302.0,,,,
,18.00.00,,1409.0,-200.0,,1113.0,157.0,710.0,110.0,1850.0,1256.0,,,,
,19.00.00,,1366.0,-200.0,,1171.0,132.0,693.0,103.0,1933.0,1068.0,,,,
,20.00.00,,1241.0,-200.0,,1011.0,98.0,781.0,90.0,1748.0,1070.0,,,,
,21.00.00,,1123.0,-200.0,,832.0,65.0,930.0,68.0,1565.0,792.0,,,,
,22.00.00,,1321.0,-200.0,,1075.0,101.0,757.0,85.0,1891.0,1017.0,,,,
,23.00.00,,1397.0,-200.0,,1159.0,134.0,681.0,100.0,1949.0,1207.0,,,,
,00.00.00,,1507.0,-200.0,,1311.0,177.0,608.0,114.0,2107.0,1499.0,,,,
,01.00.00,,1405.0,-200.0,,1177.0,179.0,660.0,108.0,1931.0,1474.0,,,,
,02.00.00,,1192.0,-200.0,,994.0,105.0,759.0,78.0,1780.0,1163.0,,,,
,03.00.00,,1199.0,-200.0,,1070.0,-200.0,671.0,-200.0,1873.0,1189.0,,,,
,04.00.00,-200.0,973.0,-200.0,,761.0,49.0,954.0,55.0,1501.0,815.0,,,,
,05.00.00,,864.0,-200.0,,591.0,27.0,1247.0,37.0,1374.0,507.0,,,,
,06.00.00,,886.0,-200.0,,598.0,41.0,1257.0,53.0,1374.0,506.0,,,,
,07.00.00,,988.0,-200.0,,713.0,78.0,1092.0,79.0,1455.0,716.0,,,,
,08.00.00,,1008.0,-200.0,,729.0,68.0,1034.0,65.0,1490.0,795.0,,,,
,09.00.00,,976.0,-200.0,,698.0,64.0,1156.0,64.0,1393.0,594.0,,,,
,10.00.00,,978.0,-200.0,,718.0,67.0,1137.0,66.0,1392.0,565.0,,,,
,11.00.00,,987.0,-200.0,,740.0,54.0,1105.0,53.0,1407.0,523.0,,,,
,12.00.00,,1030.0,-200.0,,778.0,67.0,1071.0,69.0,1452.0,591.0,,,,
,13.00.00,1.0,955.0,-200.0,,723.0,51.0,1129.0,57.0,1393.0,559.0,,,,
,14.00.00,,924.0,-200.0,,673.0,28.0,1247.0,36.0,1346.0,430.0,,,,
,15.00.00,,1005.0,-200.0,,758.0,51.0,1091.0,57.0,1434.0,522.0,,,,
,16.00.00,,1059.0,-200.0,,816.0,77.0,1023.0,73.0,1468.0,641.0,,,,
,17.00.00,,1079.0,-200.0,,851.0,93.0,991.0,81.0,1490.0,738.0,,,,
,18.00.00,,1070.0,-200.0,,850.0,94.0,997.0,91.0,1502.0,778.0,,,,
,19.00.00,,1085.0,-200.0,,805.0,69.0,972.0,65.0,1528.0,718.0,,,,
,20.00.00,,1066.0,-200.0,,787.0,57.0,986.0,56.0,1552.0,689.0,,,,
,21.00.00,1.0,1094.0,-200.0,,815.0,74.0,934.0,69.0,1563.0,852.0,,,,
,22.00.00,,1110.0,-200.0,,814.0,75.0,948.0,73.0,1571.0,854.0,,,,
,23.00.00,1.0,968.0,-200.0,,719.0,73.0,1081.0,76.0,1388.0,664.0,,,,
,00.00.00,,906.0,-200.0,,714.0,56.0,1163.0,67.0,1351.0,544.0,,,,
,01.00.00,,849.0,-200.0,,615.0,31.0,1285.0,44.0,1276.0,461.0,,,,
,02.00.00,,774.0,-200.0,,500.0,13.0,1536.0,21.0,1169.0,352.0,,,,
,03.00.00,-200.0,746.0,-200.0,,450.0,-200.0,1807.0,-200.0,1111.0,308.0,,,,
,04.00.00,-200.0,753.0,-200.0,,437.0,14.0,1904.0,19.0,1110.0,301.0,,,,
,05.00.00,,749.0,-200.0,,466.0,23.0,1803.0,29.0,1089.0,307.0,,,,
,06.00.00,,864.0,-200.0,,642.0,72.0,1288.0,69.0,1255.0,441.0,,,,
,07.00.00,,1002.0,-200.0,,893.0,165.0,1010.0,111.0,1394.0,775.0,,,,
,08.00.00,2.0,970.0,-200.0,,966.0,118.0,944.0,81.0,1379.0,907.0,,,,
,09.00.00,,898.0,-200.0,,853.0,85.0,1066.0,56.0,1271.0,763.0,,,,
,10.00.00,1.0,847.0,-200.0,,800.0,116.0,1155.0,90.0,1179.0,649.0,,,,
,11.00.00,,847.0,-200.0,,788.0,112.0,1203.0,85.0,1162.0,598.0,,,,
,12.00.00,,871.0,-200.0,,848.0,100.0,1139.0,83.0,1208.0,579.0,,,,
,13.00.00,,869.0,-200.0,,866.0,109.0,1107.0,85.0,1212.0,596.0,,,,
,14.00.00,,875.0,-200.0,,854.0,111.0,1160.0,85.0,1200.0,595.0,,,,
,15.00.00,,895.0,-200.0,,878.0,109.0,1122.0,81.0,1238.0,607.0,,,,
,16.00.00,,926.0,-200.0,,885.0,114.0,1101.0,92.0,1259.0,662.0,,,,
,17.00.00,2.0,996.0,-200.0,,1048.0,139.0,959.0,108.0,1397.0,822.0,,,,
,18.00.00,,997.0,-200.0,,1100.0,157.0,896.0,106.0,1392.0,987.0,,,,
,19.00.00,,1006.0,-200.0,,1048.0,147.0,925.0,114.0,1416.0,966.0,,,,
,20.00.00,,895.0,-200.0,,845.0,102.0,1072.0,96.0,1241.0,763.0,,,,
,21.00.00,,862.0,-200.0,,751.0,73.0,1154.0,77.0,1213.0,617.0,,,,
,22.00.00,,858.0,-200.0,,756.0,65.0,1159.0,73.0,1209.0,564.0,,,,
,23.00.00,,853.0,-200.0,,762.0,76.0,1134.0,86.0,1184.0,646.0,,,,
,00.00.00,,859.0,-200.0,,727.0,65.0,1120.0,84.0,1187.0,753.0,,,,
,01.00.00,,837.0,-200.0,,634.0,41.0,1200.0,56.0,1150.0,669.0,,,,
,02.00.00,-200.0,746.0,-200.0,,493.0,17.0,1522.0,31.0,1063.0,435.0,,,,
,03.00.00,-200.0,752.0,-200.0,,515.0,-200.0,1472.0,-200.0,1068.0,436.0,,,,
,04.00.00,-200.0,742.0,-200.0,,489.0,19.0,1559.0,30.0,1048.0,403.0,,,,
,05.00.00,,774.0,-200.0,,560.0,45.0,1386.0,51.0,1107.0,532.0,,,,
,06.00.00,,798.0,-200.0,,630.0,40.0,1291.0,45.0,1125.0,536.0,,,,
,07.00.00,,1002.0,-200.0,,932.0,101.0,949.0,82.0,1405.0,917.0,,,,
,08.00.00,3.0,1210.0,-200.0,,1356.0,183.0,657.0,100.0,1786.0,1481.0,,,,
,09.00.00,,1058.0,-200.0,,1158.0,149.0,820.0,91.0,1459.0,1187.0,,,,
,10.00.00,,1106.0,-200.0,,1118.0,207.0,885.0,130.0,1451.0,1220.0,,,,
,11.00.00,,1153.0,-200.0,,1253.0,289.0,815.0,155.0,1541.0,1381.0,,,,
,12.00.00,,1047.0,-200.0,,1101.0,159.0,913.0,114.0,1391.0,1103.0,,,,
,13.00.00,,1091.0,-200.0,,1172.0,162.0,874.0,127.0,1459.0,1105.0,,,,
,14.00.00,,1162.0,-200.0,,1253.0,173.0,796.0,138.0,1595.0,1248.0,,,,
,15.00.00,-200.0,1059.0,-200.0,,1070.0,-200.0,925.0,-200.0,1401.0,976.0,,,,
,16.00.00,-200.0,1083.0,-200.0,,1051.0,-200.0,939.0,-200.0,1390.0,898.0,,,,
,17.00.00,-200.0,1150.0,-200.0,,1161.0,-200.0,867.0,-200.0,1512.0,1038.0,,,,
,18.00.00,-200.0,1321.0,-200.0,,1426.0,-200.0,720.0,-200.0,1859.0,1395.0,,,,
,19.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,20.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,21.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,22.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,23.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,00.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,01.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,02.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,03.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,04.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,05.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,06.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,07.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,08.00.00,-200.0,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,
,09.00.00,4.0,1303.0,-200.0,,1776.0,-200.0,946.0,-200.0,1467.0,1608.0,,,,
,10.00.00,,1137.0,-200.0,,1146.0,188.0,1144.0,136.0,1392.0,1327.0,,,,
,11.00.00,,1139.0,-200.0,,1109.0,159.0,1118.0,135.0,1436.0,1292.0,,,,
,12.00.00,,1099.0,-200.0,,1059.0,146.0,1156.0,115.0,1416.0,1114.0,,,,
,13.00.00,,1088.0,-200.0,,1116.0,127.0,1128.0,112.0,1449.0,1060.0,,,,
,14.00.00,,1027.0,-200.0,,1041.0,128.0,1237.0,112.0,1345.0,915.0,,,,
,15.00.00,,1014.0,-200.0,,1049.0,120.0,1200.0,109.0,1366.0,893.0,,,,
,16.00.00,,969.0,-200.0,,968.0,115.0,1276.0,112.0,1325.0,768.0,,,,
,17.00.00,-200.0,1120.0,-200.0,,1238.0,-200.0,1023.0,-200.0,1591.0,1126.0,,,,
,18.00.00,-200.0,1131.0,-200.0,,1368.0,-200.0,933.0,-200.0,1707.0,1284.0,,,,
,19.00.00,-200.0,1130.0,-200.0,,1368.0,-200.0,933.0,-200.0,1709.0,1269.0,,,,
,20.00.00,-200.0,1123.0,-200.0,,1304.0,-200.0,939.0,-200.0,1720.0,1290.0,,,,
,21.00.00,-200.0,1069.0,-200.0,,1086.0,-200.0,1064.0,-200.0,1536.0,1119.0,,,,
,22.00.00,-200.0,1021.0,-200.0,,1010.0,-200.0,1116.0,-200.0,1480.0,1027.0,,,,
,23.00.00,-200.0,1101.0,-200.0,,1093.0,-200.0,1012.0,-200.0,1564.0,1155.0,,,,
,00.00.00,-200.0,1026.0,-200.0,,960.0,-200.0,1072.0,-200.0,1471.0,1078.0,,,,
